name,findName,country,longitude,latitude
Dareda,DAREDA,TZ,35.549999,-4.21667
Chimala,CHIMALA,TZ,34.01667,-8.85
Chato,CHATO,TZ,31.766939,-2.63778
Chanika,CHANIKA,TZ,38.01667,-5.41667
Chalinze,CHALINZE,TZ,38.353958,-6.63784
Chala,CHALA,TZ,31.26667,-7.58333
Chake Chake,CHAKE CHAKE,TZ,39.76659,-5.24586
Butiama,BUTIAMA,TZ,33.966671,-1.76667
Buseresere,BUSERESERE,TZ,31.87472,-3.02361
Bungu,BUNGU,TZ,39.058182,-7.63369
Bunda,BUNDA,TZ,33.866669,-2.05
Bukoba,BUKOBA,TZ,31.81222,-1.33167
Bugarama,BUGARAMA,TZ,30.528061,-2.87056
Biharamulo,BIHARAMULO,TZ,31.308889,-2.63194
Basotu,BASOTU,TZ,35.083328,-4.36667
Bashanet,BASHANET,TZ,35.416672,-4.23333
Bariadi,BARIADI,TZ,33.98333,-2.8
Bagamoyo,BAGAMOYO,TZ,38.900002,-6.43333
Babati,BABATI,TZ,35.75,-4.21667
Arusha,ARUSHA,TZ,36.683331,-3.36667
Balkanabat,BALKANABAT,TM,54.36713,39.51075
Kaka,KAKA,TM,59.614311,37.348209
Gumdag,GUMDAG,TM,54.590561,39.206108
Gazanjyk,GAZANJYK,TM,55.515362,39.244629
Buzmeyin,BUZMEYIN,TM,58.205589,38.050671
Baherden,BAHERDEN,TM,57.43158,38.436241
Ashgabat,ASHGABAT,TM,58.383331,37.950001
Annau,ANNAU,TM,58.515999,37.887569
Yabrud,YABRUD,SY,36.65741,33.967361
Tayyibat al Imam,TAYYIBAT AL IMAM,SY,36.710621,35.26548
Tartouss,TARTOUSS,SY,35.886589,34.889019
Tall Rifat,TALL RIFAT,SY,37.096722,36.473621
Tall Kalakh,TALL KALAKH,SY,36.259949,34.668419
Tallbisah,TALLBISAH,SY,36.73093,34.84063
Tafas,TAFAS,SY,36.06694,32.735641
Tadmur,TADMUR,SY,38.280548,34.560768
Tadif,TADIF,SY,37.530899,36.348141
Souran,SOURAN,SY,36.74876,35.291592
Subaykhan,SUBAYKHAN,SY,40.60833,34.854439
Shaykh Miskin,SHAYKH MISKIN,SY,36.159328,32.829441
Saraqib,SARAQIB,SY,36.805908,35.864471
Salqin,SALQIN,SY,36.45322,36.138088
Salamiyah,SALAMIYAH,SY,37.053242,35.011269
Satita,SATITA,SY,36.113762,34.818359
Qatana,QATANA,SY,36.081478,33.43544
Jasim,JASIM,SY,36.060181,32.992329
Qarah,QARAH,SY,36.74152,34.152699
Nubl,NUBL,SY,36.992378,36.377102
Masyaf,MASYAF,SY,36.340599,35.0653
Manbij,MANBIJ,SY,37.954948,36.528149
Maarrat Misrin,MAARRAT MISRIN,SY,36.672539,36.013371
Khan Shaykhun,KHAN SHAYKHUN,SY,36.649948,35.440632
Kafr Zaytah,KAFR ZAYTAH,SY,36.602982,35.374489
Kafr Takharim,KAFR TAKHARIM,SY,36.515282,36.11684
Kafr Nabl,KAFR NABL,SY,36.564491,35.613762
Kafr Laha,KAFR LAHA,SY,36.495819,34.894691
Jisr ash Shughur,JISR ASH SHUGHUR,SY,36.320621,35.814259
Jayrud,JAYRUD,SY,36.74036,33.8074
Jarabulus,JARABULUS,SY,38.011108,36.817501
Jablah,JABLAH,SY,35.925621,35.36137
Irbin,IRBIN,SY,36.367161,33.53994
Inkhil,INKHIL,SY,36.128059,33.017971
Idlib,IDLIB,SY,36.63393,35.930618
Homs,HOMS,SY,36.723389,34.726822
Hirista,HIRISTA,SY,36.364319,33.55899
Hamah,HAMAH,SY,36.757832,35.13179
Halfaya,HALFAYA,SY,36.605721,35.259949
Aleppo,ALEPPO,SY,37.161171,36.201241
Douma,DOUMA,SY,36.402699,33.571751
Damascus,DAMASCUS,SY,36.291279,33.510201
Dayr Hafir,DAYR HAFIR,SY,37.707779,36.15694
Dayr az Zawr,DAYR AZ ZAWR,SY,40.140839,35.33588
Ad Darbasiyah,AD DARBASIYAH,SY,40.651989,37.072788
Darayya,DARAYYA,SY,36.237419,33.458969
Binnish,BINNISH,SY,36.713928,35.95554
Baniyas,BANIYAS,SY,35.948711,35.181881
Az Zabadani,AZ ZABADANI,SY,36.100498,33.72488
Izaz,IZAZ,SY,37.04628,36.58662
At Tall,AT TALL,SY,36.310699,33.610329
Thawrah,THAWRAH,SY,38.54427,35.846882
As Suwayda,AS SUWAYDA,SY,36.569511,32.708961
Sanamayn,SANAMAYN,SY,36.183819,33.072269
Safirah,SAFIRAH,SY,37.372509,36.076962
Ar Rastan,AR RASTAN,SY,36.73238,34.926529
Ar Raqqah,AR RAQQAH,SY,39.01667,35.950001
An Nabk,AN NABK,SY,36.728371,34.025471
Al Qutayfah,AL QUTAYFAH,SY,36.600712,33.73848
Al Qusayr,AL QUSAYR,SY,36.57975,34.50914
Al Qunaytirah,AL QUNAYTIRAH,SY,35.824612,33.125938
Al Qaryatayn,AL QARYATAYN,SY,37.240662,34.229561
Mayadin,MAYADIN,SY,40.453461,35.020889
Latakia,LATAKIA,SY,35.77684,35.514839
Al Kiswah,AL KISWAH,SY,36.242779,33.357201
Al Hasakah,AL HASAKAH,SY,40.747719,36.502369
Al Harak,AL HARAK,SY,36.30994,32.749321
Al Bab,AL BAB,SY,37.517879,36.369942
Afrin,AFRIN,SY,36.863049,36.51598
Ad Dana,AD DANA,SY,36.769779,36.212521
Albu Kamal,ALBU KAMAL,SY,40.91861,34.450001
Hajin,HAJIN,SY,40.827,34.692699
Kapan,KAPAN,AM,46.405762,39.207539
Goris,GORIS,AM,46.338161,39.512878
Hatsavan,HATSAVAN,AM,45.97047,39.46405
Artashat,ARTASHAT,AM,44.544472,39.961441
Ararat,ARARAT,AM,44.704891,39.831661
Nchelenge,NCHELENGE,ZM,28.733959,-9.34506
Mbala,MBALA,ZM,31.36587,-8.84024
Kawambwa,KAWAMBWA,ZM,29.07913,-9.7915
Webuye,WEBUYE,KE,34.769661,0.60751
Wajir,WAJIR,KE,40.05732,1.7471
Voi,VOI,KE,38.563042,-3.39452
Thika,THIKA,KE,37.069328,-1.03326
Rongai,RONGAI,KE,35.863819,-0.17333
Nyeri,NYERI,KE,36.94759,-0.42013
Nyahururu,NYAHURURU,KE,36.36734,0.0421
Narok,NAROK,KE,35.860119,-1.07829
Nanyuki,NANYUKI,KE,37.07283,0.01667
Nakuru,NAKURU,KE,36.066669,-0.28333
Naivasha,NAIVASHA,KE,36.435909,-0.71667
Nairobi,NAIROBI,KE,36.816669,-1.28333
Mumias,MUMIAS,KE,34.486401,0.33511
Muhoroni,MUHORONI,KE,35.19878,-0.15406
Moyale,MOYALE,KE,39.058418,3.5167
Mombasa,MOMBASA,KE,39.663589,-4.05466
Molo,MOLO,KE,35.737431,-0.2479
Migori,MIGORI,KE,34.473129,-1.06344
Meru,MERU,KE,37.655869,0.04626
Marsabit,MARSABIT,KE,37.989861,2.32839
Maralal,MARALAL,KE,36.69799,1.09679
Mandera,MANDERA,KE,41.867008,3.93663
Malindi,MALINDI,KE,40.119099,-3.21748
Makueni,MAKUENI,KE,37.620338,-1.80409
Machakos,MACHAKOS,KE,37.26667,-1.51667
Lugulu,LUGULU,KE,34.305279,0.39361
Lodwar,LODWAR,KE,35.597271,3.11911
Lamu,LAMU,KE,40.902012,-2.27169
Kitui,KITUI,KE,38.010559,-1.36696
Kitale,KITALE,KE,35.006222,1.01572
Kisumu,KISUMU,KE,34.761711,-0.10221
Kisii,KISII,KE,34.766659,-0.68174
Kilifi,KILIFI,KE,39.849918,-3.63045
Kiambu,KIAMBU,KE,36.833328,-1.16667
Keruguya,KERUGUYA,KE,37.280312,-0.49886
Kericho,KERICHO,KE,35.283138,-0.36774
Karuri,KARURI,KE,37.183331,-0.7
Kakamega,KAKAMEGA,KE,34.752281,0.28422
Isiolo,ISIOLO,KE,37.58218,0.35462
Homa Bay,HOMA BAY,KE,34.457142,-0.52731
Garissa,GARISSA,KE,39.64011,-0.45355
Embu,EMBU,KE,37.4506,-0.53112
Eldoret,ELDORET,KE,35.26992,0.52036
Bungoma,BUNGOMA,KE,34.560551,0.5635
Athi River,ATHI RIVER,KE,36.982449,-1.45071
Rwamagana,RWAMAGANA,RW,30.4347,-1.9487
Musanze,MUSANZE,RW,29.63497,-1.49984
Nzega,NZEGA,RW,29.5564,-2.479
Kigali,KIGALI,RW,30.058849,-1.94995
Kibuye,KIBUYE,RW,29.3482,-2.0597
Kibungo,KIBUNGO,RW,30.5427,-2.1597
Gitarama,GITARAMA,RW,29.75667,-2.07444
Cyangugu,CYANGUGU,RW,28.907499,-2.4846
Gisenyi,GISENYI,RW,29.25639,-1.70278
Byumba,BYUMBA,RW,30.067499,-1.5763
Butare,BUTARE,RW,29.739441,-2.59667
Yangambi,YANGAMBI,CD,24.43359,0.81021
Watsa,WATSA,CD,29.535509,3.03716
Wamba,WAMBA,CD,27.994659,2.14838
Uvira,UVIRA,CD,29.14583,-3.40667
Tshikapa,TSHIKAPA,CD,20.799999,-6.41667
Sake,SAKE,CD,29.045,-1.57361
Mweka,MWEKA,CD,21.566669,-4.85
Mbuji-Mayi,MBUJI-MAYI,CD,23.6,-6.15
Lusambo,LUSAMBO,CD,23.450001,-4.96667
Luebo,LUEBO,CD,21.41667,-5.35
Lubao,LUBAO,CD,25.75,-5.36667
Lodja,LODJA,CD,23.433331,-3.48333
Lisala,LISALA,CD,21.51667,2.15
Kisangani,KISANGANI,CD,25.200001,0.51667
Kindu,KINDU,CD,25.950001,-2.95
Kasongo,KASONGO,CD,26.66667,-4.45
Kaniama,KANIAMA,CD,24.183331,-7.56667
Kananga,KANANGA,CD,22.41778,-5.89583
Kampene,KAMPENE,CD,26.66667,-3.6
Kamina,KAMINA,CD,24.990561,-8.73861
Kalemie,KALEMIE,CD,29.19471,-5.94749
Kabinda,KABINDA,CD,24.48333,-6.13333
Kabare,KABARE,CD,28.824169,-2.46833
Kabalo,KABALO,CD,26.91667,-6.05
Isiro,ISIRO,CD,27.61603,2.77391
Ilebo,ILEBO,CD,20.58333,-4.31667
Goma,GOMA,CD,29.22278,-1.67917
Gbadolite,GBADOLITE,CD,21.01667,4.28333
Gandajika,GANDAJIKA,CD,23.950001,-6.75
Demba,DEMBA,CD,22.26667,-5.51
Butembo,BUTEMBO,CD,29.283331,0.15
Buta,BUTA,CD,24.72998,2.78582
Businga,BUSINGA,CD,20.883329,3.33333
Bunia,BUNIA,CD,30.25,1.56667
Bumba,BUMBA,CD,22.466669,2.18333
Bukavu,BUKAVU,CD,28.86083,-2.50833
Bukama,BUKAMA,CD,25.85,-9.2
Bondo,BONDO,CD,23.686649,3.81461
Boende,BOENDE,CD,20.866671,-0.21667
Beni,BENI,CD,29.466669,0.5
Basoko,BASOKO,CD,23.61598,1.23909
Aketi,AKETI,CD,23.78326,2.73877
Tadjoura,TADJOURA,DJ,42.884441,11.78528
Obock,OBOCK,DJ,43.290562,11.96306
Djibouti,DJIBOUTI,DJ,43.14468,11.58767
Ali Sabieh,ALI SABIEH,DJ,42.712502,11.15583
Yumbe,YUMBE,UG,31.246889,3.46506
Wobulenzi,WOBULENZI,UG,32.512218,0.72833
Wakiso,WAKISO,UG,32.459438,0.40444
Tororo,TORORO,UG,34.180851,0.69299
Soroti,SOROTI,UG,33.61113,1.71464
Pallisa,PALLISA,UG,33.709438,1.145
Paidha,PAIDHA,UG,30.98551,2.41669
Ntungamo,NTUNGAMO,UG,29.65,-0.88333
Ntungamo,NTUNGAMO,UG,30.26417,-0.87944
Njeru,NJERU,UG,33.173061,0.41861
Nebbi,NEBBI,UG,31.08894,2.47826
Namasuba,NAMASUBA,UG,32.421391,0.68944
Mukono,MUKONO,UG,32.75528,0.35333
Mubende,MUBENDE,UG,31.389999,0.56055
Moyo,MOYO,UG,31.724739,3.66088
Mityana,MITYANA,UG,32.022781,0.4175
Mbarara,MBARARA,UG,30.65,-0.608
Mbale,MBALE,UG,34.17503,1.08209
Masindi,MASINDI,UG,31.715,1.67444
Masaka,MASAKA,UG,31.734091,-0.33379
Luwero,LUWERO,UG,32.473061,0.84917
Lugazi,LUGAZI,UG,32.91972,0.37722
Lira,LIRA,UG,32.909721,2.235
Kyenjojo,KYENJOJO,UG,30.621389,0.63278
Kotido,KOTIDO,UG,34.13306,2.98056
Kitgum,KITGUM,UG,32.886669,3.27833
Kireka,KIREKA,UG,32.64917,0.3475
Kayunga,KAYUNGA,UG,32.888611,0.7025
Kasese,KASESE,UG,30.08333,0.18333
Kamwenge,KAMWENGE,UG,30.45393,0.1866
Kampala,KAMPALA,UG,32.582191,0.31628
Kabale,KABALE,UG,29.989929,-1.24857
Jinja,JINJA,UG,33.203171,0.43902
Iganga,IGANGA,UG,33.468609,0.60917
Hoima,HOIMA,UG,31.343611,1.43556
Gulu,GULU,UG,32.298988,2.77457
Fort Portal,FORT PORTAL,UG,30.274799,0.66174
Entebbe,ENTEBBE,UG,32.446941,0.06444
Bwizibwera,BWIZIBWERA,UG,30.628611,-0.59167
Buwenge,BUWENGE,UG,33.174438,0.64222
Busia,BUSIA,UG,34.075829,0.45444
Busembatia,BUSEMBATIA,UG,33.61306,0.76972
Bundibugyo,BUNDIBUGYO,UG,30.04167,0.74139
Bugiri,BUGIRI,UG,33.741669,0.57139
Arua,ARUA,UG,30.911051,3.02013
Adjumani,ADJUMANI,UG,31.790899,3.37786
Karonga,KARONGA,MW,33.933331,-9.93333
Mobaye,MOBAYE,CF,21.17861,4.31902
Ippy,IPPY,CF,21.22468,6.26793
Bria,BRIA,CF,21.98633,6.54233
Bangassou,BANGASSOU,CF,22.81838,4.74132
Bambari,BAMBARI,CF,20.67565,5.76795
Victoria,VICTORIA,SC,55.450001,-4.61667
Am Timan,AM TIMAN,TD,20.2827,11.0297
Abeche,ABECHE,TD,20.832399,13.82916
Wadi as Sir,WADI AS SIR,JO,35.81979,31.95126
Umm as Summaq,UMM AS SUMMAQ,JO,35.854301,31.88542
Sahab,SAHAB,JO,36.005009,31.87207
Madaba,MADABA,JO,35.799999,31.716669
Kurayyimah,KURAYYIMAH,JO,35.59938,32.27639
Jarash,JARASH,JO,35.899288,32.280819
Izra,IZRA,JO,35.69278,31.15889
Irbid,IRBID,JO,35.849998,32.555561
Az Zarqa,AZ ZARQA,JO,36.087959,32.07275
Aydun,AYDUN,JO,35.857498,32.507221
At Tafilah,AT TAFILAH,JO,35.60442,30.837521
As Salt,AS SALT,JO,35.727219,32.039169
Ar Ramtha,AR RAMTHA,JO,36.006939,32.55917
Anjarah,ANJARAH,JO,35.756531,32.306301
Amman,AMMAN,JO,35.94503,31.955219
Al Quwaysimah,AL QUWAYSIMAH,JO,35.950001,31.9167
Al Mafraq,AL MAFRAQ,JO,36.208038,32.342892
Qir Moav,QIR MOAV,JO,35.699989,31.18248
Al Jubayhah,AL JUBAYHAH,JO,35.864578,32.02581
Aqaba,AQABA,JO,35.007778,29.52667
Ajlun,AJLUN,JO,35.75238,32.333851
Voula,VOULA,GR,23.77651,37.842209
Volos,VOLOS,GR,22.945829,39.366669
Vyronas,VYRONAS,GR,23.75,37.966671
Tripoli,TRIPOLI,GR,22.37944,37.508888
Trikala,TRIKALA,GR,21.7675,39.555279
Thivai,THIVAI,GR,23.31889,38.325001
Sparti,SPARTI,GR,22.42972,37.07333
Salamis,SALAMIS,GR,23.49649,37.964272
Rethymno,RETHYMNO,GR,24.47139,35.364719
Preveza,PREVEZA,GR,20.75,38.950001
Pyrgos,PYRGOS,GR,21.441019,37.675129
Piraeus,PIRAEUS,GR,23.637079,37.947449
Petroupolis,PETROUPOLIS,GR,23.68494,38.04187
Peristeri,PERISTERI,GR,23.700001,38.01667
Perama,PERAMA,GR,23.5721,37.967751
Patra,PATRA,GR,21.73444,38.244438
Palaio Faliro,PALAIO FALIRO,GR,23.70916,37.920658
Nikaia,NIKAIA,GR,23.65,37.966671
Nea Smyrni,NEA SMYRNI,GR,23.716669,37.950001
Ilion,ILION,GR,23.700001,38.033329
Nea Ionia,NEA IONIA,GR,23.75,38.033329
Nea Filadelfeia,NEA FILADELFEIA,GR,23.73333,38.033329
Nea Erythraia,NEA ERYTHRAIA,GR,23.816669,38.099998
Nafpaktos,NAFPAKTOS,GR,21.827499,38.39167
Moskhaton,MOSKHATON,GR,23.66667,37.950001
Mytilini,MYTILINI,GR,26.55472,39.110001
Melissia,MELISSIA,GR,23.83333,38.049999
Livadeia,LIVADEIA,GR,22.87389,38.435001
Larisa,LARISA,GR,22.42028,39.637218
Lamia,LAMIA,GR,22.433331,38.900002
Kos,KOS,GR,27.288891,36.89333
Koropi,KOROPI,GR,23.871811,37.898861
Korinthos,KORINTHOS,GR,22.95734,37.940681
Kifisia,KIFISIA,GR,23.81106,38.074379
Chios,CHIOS,GR,26.13583,38.367779
Chania,CHANIA,GR,24.01556,35.512218
Chalkida,CHALKIDA,GR,23.59944,38.463612
Khalandrion,KHALANDRION,GR,23.79793,38.030579
Keratsini,KERATSINI,GR,23.61972,37.962502
Karditsa,KARDITSA,GR,21.921671,39.365559
Kallithea,KALLITHEA,GR,23.700001,37.950001
Kalamata,KALAMATA,GR,22.11417,37.038891
Alimos,ALIMOS,GR,23.72361,37.910332
Kaisariani,KAISARIANI,GR,23.799999,37.966671
Irakleio,IRAKLEIO,GR,23.76667,38.066669
Irakleion,IRAKLEION,GR,25.14341,35.327869
Ioannina,IOANNINA,GR,20.85083,39.6675
Galatsi,GALATSI,GR,23.75,38.01667
Elliniko,ELLINIKO,GR,23.73333,37.883331
Elefsina,ELEFSINA,GR,23.54295,38.041351
Agia Paraskevi,AGIA PARASKEVI,GR,23.83333,38.01667
Athens,ATHENS,GR,23.716221,37.97945
Aspropyrgos,ASPROPYRGOS,GR,23.58333,38.066669
Arta,ARTA,GR,20.985279,39.160561
Argos,ARGOS,GR,22.73333,37.633331
Ano Liosia,ANO LIOSIA,GR,23.700001,38.083328
Marousi,MAROUSI,GR,23.799999,38.049999
Amaliada,AMALIADA,GR,21.35,37.799999
Acharnes,ACHARNES,GR,23.73333,38.083328
Aigio,AIGIO,GR,22.08194,38.248611
Aigaleo,AIGALEO,GR,23.683331,37.98333
Agrinio,AGRINIO,GR,21.40778,38.621391
Zahle,ZAHLE,LB,35.904171,33.84972
Tripoli,TRIPOLI,LB,35.84972,34.436668
Tyre,TYRE,LB,35.19389,33.273331
Sidon,SIDON,LB,35.368889,33.563061
Ras Bayrut,RAS BAYRUT,LB,35.48333,33.900002
Djounie,DJOUNIE,LB,35.617779,33.980831
Jbail,JBAIL,LB,35.64806,34.121109
Habbouch,HABBOUCH,LB,35.48278,33.407501
Bcharre,BCHARRE,LB,36.010559,34.250832
Beirut,BEIRUT,LB,35.494419,33.888939
Baalbek,BAALBEK,LB,36.21806,34.005829
Nabatiye et Tahta,NABATIYE ET TAHTA,LB,35.483891,33.378891
Rafah,RAFAH,PS,34.259521,31.287001
An Nusayrat,AN NUSAYRAT,PS,34.392502,31.44861
Khan Yunis,KHAN YUNIS,PS,34.306271,31.340179
Jabalya,JABALYA,PS,34.48634,31.52722
Gaza,GAZA,PS,34.466671,31.5
Dayr al Balah,DAYR AL BALAH,PS,34.345249,31.41655
Bayt Lahya,BAYT LAHYA,PS,34.49514,31.5464
Bayt Hanun,BAYT HANUN,PS,34.535789,31.535299
Bani Suhayla,BANI SUHAYLA,PS,34.323372,31.34337
Al Burayj,AL BURAYJ,PS,34.403061,31.43944
Abasan al Kabirah,ABASAN AL KABIRAH,PS,34.34005,31.31913
Jerusalem,JERUSALEM,IL,35.216331,31.769039
Yuta,YUTA,PS,35.083328,31.450001
Tulkarm,TULKARM,PS,35.028629,32.310371
Tubas,TUBAS,PS,35.369888,32.320911
Sair,SAIR,PS,35.140171,31.57855
Ramallah,RAMALLAH,PS,35.184589,31.89502
Qalqilyah,QALQILYAH,PS,34.970341,32.18924
Qabatiyah,QABATIYAH,PS,35.288231,32.412552
Nablus,NABLUS,PS,35.25444,32.221111
Janin,JANIN,PS,35.295101,32.458839
Idhna,IDHNA,PS,34.974361,31.558741
Halhul,HALHUL,PS,35.105438,31.578581
Dura,DURA,PS,35.02652,31.507
Bethlehem,BETHLEHEM,PS,35.200321,31.70619
Bayt Jala,BAYT JALA,PS,35.187881,31.71545
Bani Naim,BANI NAIM,PS,35.164162,31.515909
Balatah,BALATAH,PS,35.28561,32.21207
Az Zahiriyah,AZ ZAHIRIYAH,PS,34.973289,31.40967
As Samu,AS SAMU,PS,35.066109,31.396709
Ar Ram wa Dahiyat al Barid,AR RAM WA DAHIYAT AL BARID,PS,35.23402,31.855391
Jericho,JERICHO,PS,35.450001,31.866671
Al Yamun,AL YAMUN,PS,35.2267,32.4846
Hebron,HEBRON,PS,35.099998,31.533331
Al Birah,AL BIRAH,PS,35.220612,31.907209
Al Ayzariyah,AL AYZARIYAH,PS,35.269161,31.770781
Janub as Surrah,JANUB AS SURRAH,KW,47.978062,29.269171
Bayan,BAYAN,KW,48.048809,29.3032
As Salimiyah,AS SALIMIYAH,KW,48.076111,29.333891
Ar Riqqah,AR RIQQAH,KW,48.094719,29.14583
Al Manqaf,AL MANQAF,KW,48.132778,29.096109
Al Mahbulah,AL MAHBULAH,KW,48.13028,29.145
Kuwait City,KUWAIT CITY,KW,47.978329,29.36972
Al Jahra,AL JAHRA,KW,47.658058,29.3375
Al Fahahil,AL FAHAHIL,KW,48.13028,29.0825
Al Fintas,AL FINTAS,KW,48.121109,29.173889
Al Farwaniyah,AL FARWANIYAH,KW,47.958611,29.2775
Ad Dasmah,AD DASMAH,KW,48.001389,29.365
Sur,SUR,OM,59.528889,22.566669
Al Sohar,AL SOHAR,OM,56.746811,24.3643
Sufalat Samail,SUFALAT SAMAIL,OM,58.01667,23.316669
Shinas,SHINAS,OM,56.465832,24.74333
Salalah,SALALAH,OM,54.092369,17.015051
Saham,SAHAM,OM,56.888611,24.17222
Nizwa,NIZWA,OM,57.533329,22.933331
Muscat,MUSCAT,OM,58.592201,23.613871
Khasab,KHASAB,OM,56.247742,26.17993
Izki,IZKI,OM,57.76667,22.933331
Ibri,IBRI,OM,56.51572,23.225731
Ibra,IBRA,OM,58.533371,22.690571
Bidbid,BIDBID,OM,58.1283,23.40786
Bawshar,BAWSHAR,OM,58.398899,23.55563
Barka,BARKA,OM,57.88908,23.70739
Bahla,BAHLA,OM,57.29958,22.973391
Badiyah,BADIYAH,OM,58.799999,22.450001
As Suwayq,AS SUWAYQ,OM,57.43861,23.84944
As Sib al Jadidah,AS SIB AL JADIDAH,OM,58.18911,23.670271
Ar Rustaq,AR RUSTAQ,OM,57.424438,23.390829
Al Liwa,AL LIWA,OM,56.565559,24.53611
Al Khaburah,AL KHABURAH,OM,57.098381,23.98864
Al Buraymi,AL BURAYMI,OM,55.793121,24.250879
Adam,ADAM,OM,57.523338,22.375601
Umm Salal Muhammad,UMM SALAL MUHAMMAD,QA,51.403889,25.416941
Ar Rayyan,AR RAYYAN,QA,51.424438,25.291941
Al Wakrah,AL WAKRAH,QA,51.603371,25.171511
Al Khawr,AL KHAWR,QA,51.505829,25.683889
Doha,DOHA,QA,51.533333,25.286667
Sitrah,SITRAH,BH,50.62056,26.15472
Madinat Isa,MADINAT ISA,BH,50.547779,26.173611
Jidd Hafs,JIDD HAFS,BH,50.547779,26.218611
Madinat Hamad,MADINAT HAMAD,BH,50.506939,26.11528
Dar Kulayb,DAR KULAYB,BH,50.503891,26.068609
Al Muharraq,AL MUHARRAQ,BH,50.611938,26.257219
Manama,MANAMA,BH,50.583199,26.215361
Umm al Qaywayn,UMM AL QAYWAYN,AE,55.555168,25.56473
Ras al Khaymah,RAS AL KHAYMAH,AE,55.943199,25.78953
Khawr Fakkan,KHAWR FAKKAN,AE,56.341991,25.33132
Dubai,DUBAI,AE,55.304722,25.258169
Diba,DIBA,AE,56.272911,25.619551
Sharjah,SHARJAH,AE,55.403301,25.357309
Ar Ruways,AR RUWAYS,AE,52.73056,24.110279
Al Fujayrah,AL FUJAYRAH,AE,56.341412,25.116409
Al Ayn,AL AYN,AE,55.760559,24.191669
Ajman,AJMAN,AE,55.43504,25.41111
Adh Dhayd,ADH DHAYD,AE,55.881569,25.28812
Abu Dhabi,ABU DHABI,AE,54.366669,24.466669
Zefat,ZEFAT,IL,35.500488,32.965641
Yavne,YAVNE,IL,34.740002,31.87639
Yafo,YAFO,IL,34.752239,32.05043
Umm el Fahm,UMM EL FAHM,IL,35.153488,32.51725
Tirat Karmel,TIRAT KARMEL,IL,34.971939,32.761669
Tiberias,TIBERIAS,IL,35.531239,32.792198
Tel Aviv,TEL AVIV,IL,34.780571,32.080879
maalot Tarshiha,MAALOT TARSHIHA,IL,35.26667,33.01667
Tamra,TAMRA,IL,35.20472,32.84861
Sederot,SEDEROT,IL,34.596931,31.525
Sakhnin,SAKHNIN,IL,35.293331,32.862221
Rosh HaAyin,ROSH HAAYIN,IL,34.945831,32.09417
Rishon LeZiyyon,RISHON LEZIYYON,IL,34.80444,31.96417
Ramla,RAMLA,IL,34.86694,31.92528
Ramat HaSharon,RAMAT HASHARON,IL,34.841671,32.147221
Ramat Gan,RAMAT GAN,IL,34.814171,32.080559
Qiryat Yam,QIRYAT YAM,IL,35.070278,32.85083
Qiryat Shemona,QIRYAT SHEMONA,IL,35.572121,33.207329
Qiryat Motzkin,QIRYAT MOTZKIN,IL,35.075279,32.836391
Qiryat Gat,QIRYAT GAT,IL,34.764221,31.60998
Qiryat Bialik,QIRYAT BIALIK,IL,35.085831,32.827499
Qiryat Ata,QIRYAT ATA,IL,35.106392,32.80056
Qalansuwa,QALANSUWA,IL,34.98106,32.284931
Or Yehuda,OR YEHUDA,IL,34.845829,32.031109
Ofaqim,OFAQIM,IL,34.620251,31.3141
Netivot,NETIVOT,IL,34.588581,31.42215
Netanya,NETANYA,IL,34.859921,32.33292
Ness Ziona,NESS ZIONA,IL,34.798679,31.929331
Nesher,NESHER,IL,35.049999,32.764999
Nazareth,NAZARETH,IL,35.295559,32.703609
Nahariyya,NAHARIYYA,IL,35.09409,33.005859
Migdal HaEmeq,MIGDAL HAEMEQ,IL,35.240559,32.671391
Mevo Betar,MEVO BETAR,IL,35.106689,31.721769
Maghar,MAGHAR,IL,35.407028,32.889839
Lod,LOD,IL,34.895279,31.951389
Kfar Saba,KFAR SABA,IL,34.90694,32.174999
Karmiel,KARMIEL,IL,35.304169,32.917221
Kafr Qasim,KAFR QASIM,IL,34.973888,32.11417
Kafr Manda,KAFR MANDA,IL,35.260281,32.80722
Kafr Kanna,KAFR KANNA,IL,35.342419,32.746601
Judieda Makr,JUDIEDA MAKR,IL,35.154999,32.92556
Holon,HOLON,IL,34.772221,32.011391
Hod HaSharon,HOD HASHARON,IL,34.888329,32.150829
Herzliyya,HERZLIYYA,IL,34.83667,32.165829
Haifa,HAIFA,IL,34.98917,32.815559
Hadera,HADERA,IL,34.919559,32.436451
Givat Shemuel,GIVAT SHEMUEL,IL,34.846668,32.075279
Givatayim,GIVATAYIM,IL,34.811668,32.069721
Tirah,TIRAH,IL,34.95023,32.2341
Et Taiyiba,ET TAIYIBA,IL,35.00893,32.266159
Er Reina,ER REINA,IL,35.3125,32.72361
Eilat,EILAT,IL,34.948212,29.55805
Dimona,DIMONA,IL,35.033329,31.066669
Daliyat el Karmil,DALIYAT EL KARMIL,IL,35.040829,32.693611
Bet Shemesh,BET SHEMESH,IL,34.98877,31.74959
Bet Shean,BET SHEAN,IL,35.5,32.5
Bene Beraq,BENE BERAQ,IL,34.839722,32.090279
Beersheba,BEERSHEBA,IL,34.791302,31.25181
Bat Yam,BAT YAM,IL,34.750278,32.02306
Ashqelon,ASHQELON,IL,34.571491,31.66926
Ashdod,ASHDOD,IL,34.650002,31.816669
Akko,AKKO,IL,35.072781,32.923611
